userid,user,pageid,revid,parentid,ns,title,timestamp,top,comment,size,new,minor,texthidden,suppressed,commenthidden
717938,Braveheidi,15196931,197166655,197166628,0,Menstruation en islam,2022-09-22T19:53:32Z,,,6340,,,,,
717938,Braveheidi,15196931,197166628,197166599,0,Menstruation en islam,2022-09-22T19:52:24Z,,"Cette source parle des habitudes de la communauté musulmane EN INDE ; même si cela concerne beaucoup de monde, une telle source ne peut pas appuyer un propos aussi général.",6430,,,,,
717938,Braveheidi,15196931,197166599,197166572,0,Menstruation en islam,2022-09-22T19:51:02Z,,"Cette référence n'a aucun rapport avec la menstruation et l'islam; elle parle seulement de l'existence de la menstruation ; attention : en principe pas de sources dans le résumé introductif, les sources sont à placer dans le corps de l'article.",6803,,,,,
717938,Braveheidi,15196931,197166572,197166500,0,Menstruation en islam,2022-09-22T19:49:46Z,,réécriture en cours pour neutralisation,7125,,,,,
717938,Braveheidi,15177026,197166119,196848488,3,Discussion utilisateur:The Devil Work,2022-09-22T19:29:49Z,,/* Avez-vous besoin d'aide pour sourcer vos articles ?  */ nouvelle section,2546,,,,,
717938,Braveheidi,15197165,197165999,197165935,0,Chez moi (film),2022-09-22T19:24:58Z,,Annulation de la [[Special:Diff/197165935|modification]] de [[Special:Contributions/The Devil Work|The Devil Work]] ([[User talk:The Devil Work|d]]) il faut SOURCER.,2941,,,,,
717938,Braveheidi,15197052,197165956,197165922,0,Monaldo Leopardi,2022-09-22T19:23:07Z,,"0 source, c'est pas assez !",2849,,,,,
717938,Braveheidi,15197052,197165922,197165902,0,Monaldo Leopardi,2022-09-22T19:22:10Z,,/* Biographie */ non neutre et non sourcé,2813,,,,,
717938,Braveheidi,15197052,197165902,197165855,0,Monaldo Leopardi,2022-09-22T19:21:26Z,,"/* Œuvres */ suppression TI probable et non sourcé, neutralisation ton",2951,,,,,
717938,Braveheidi,15197052,197165840,197165806,0,Monaldo Leopardi,2022-09-22T19:18:59Z,,Annulation de la [[Special:Diff/197165806|modification]] de [[Special:Contributions/87.2.156.53|87.2.156.53]] ([[User talk:87.2.156.53|d]]),3709,,,,,
717938,Braveheidi,15197165,197165812,197165793,0,Chez moi (film),2022-09-22T19:17:29Z,,,2941,,,,,
717938,Braveheidi,15197164,197165770,0,3,Discussion utilisateur:Hatemnafti,2022-09-22T19:15:37Z,,/* Attention : pas d'auto-sourçage */ nouvelle section,290,,,,,
717938,Braveheidi,15195668,197165481,197165197,103,Discussion Projet:Les sans pagEs/Réponses aux questions posées à l'association LSP,2022-09-22T19:03:12Z,,/* Association aux buts plus larges que le projet + Wikipédia et la presse + financement + conditions d'adhésion à l'association + charge mentale */ nouvelle section,26327,,,,,
717938,Braveheidi,15195457,197164359,197164304,102,Projet:Les sans pagEs/Réponses aux questions posées à l'association LSP,2022-09-22T18:16:50Z,,/* Différenciation du projet éponyme : */ ortho,23802,,,,,
717938,Braveheidi,15195457,197164304,197152858,102,Projet:Les sans pagEs/Réponses aux questions posées à l'association LSP,2022-09-22T18:14:17Z,,/* Fonctionnement de l'association: */ ortho,23802,,,,,
717938,Braveheidi,13427402,197161118,196956278,0,Ioulia Vladimirovna Tsvetkova,2022-09-22T16:04:05Z,,la mise en forme a été effectuée entre-temps,21718,,,,,
717938,Braveheidi,15196651,197160854,197158185,3,Discussion utilisateur:Pasteur Jérome Katchon,2022-09-22T15:54:00Z,,,2942,,,,,
717938,Braveheidi,15196680,197160812,197158554,2,Utilisateur:Pasteur Jérome Katchon,2022-09-22T15:52:36Z,,publicité interdite,0,,,,,
717938,Braveheidi,5528971,197115562,197115545,3,Discussion utilisatrice:Braveheidi,2022-09-20T20:13:23Z,,/* Soutien */,160748,,,,,
717938,Braveheidi,5528971,197115545,197050010,3,Discussion utilisatrice:Braveheidi,2022-09-20T20:12:55Z,,/* Soutien */,160746,,,,,
717938,Braveheidi,4683645,197114320,197114186,4,Wikipédia:Requête aux administrateurs,2022-09-20T19:19:45Z,,/* Violation de WP:RSV et WP:PAP */,293554,,,,,
717938,Braveheidi,4683645,197113988,197113126,4,Wikipédia:Requête aux administrateurs,2022-09-20T19:05:24Z,,/* Violation de WP:RSV et WP:PAP */,293209,,,,,
717938,Braveheidi,5528971,197011757,197011569,3,Discussion utilisatrice:Braveheidi,2022-09-16T20:02:03Z,,/* Lettre ouverte */ Réponse,158135,,,,,
717938,Braveheidi,15143604,197011394,197011348,4,Wikipédia:Le Bistro/16 septembre 2022,2022-09-16T19:43:23Z,,/* Lettre ouverte concernant les développements récents sur Wikipédia en français */ nouvelle section,75290,,,,,
717938,Braveheidi,15143604,197007588,197007557,4,Wikipédia:Le Bistro/16 septembre 2022,2022-09-16T16:27:53Z,,/* Lettre ouverte de soutien aux sans pagEs */ Réponse,51313,,,,,
717938,Braveheidi,15143604,197003811,197003739,4,Wikipédia:Le Bistro/16 septembre 2022,2022-09-16T13:44:18Z,,/* Lettre ouverte de soutien aux sans pagEs */ Réponse,31309,,,,,
717938,Braveheidi,15143602,196984081,196979733,4,Wikipédia:Le Bistro/15 septembre 2022,2022-09-15T17:56:33Z,,/* Du nouveau en ce qui concerne les directives d'application du Code ? */ Réponse,33783,,,,,
717938,Braveheidi,15143602,196973703,196973497,4,Wikipédia:Le Bistro/15 septembre 2022,2022-09-15T11:13:55Z,,/* Du nouveau en ce qui concerne les directives d'application du Code ? */ Réponse,20480,,,,,
717938,Braveheidi,13654198,196973603,196973483,1,"Discussion:Travestissement, identité de genre et sexualité de Jeanne d'Arc",2022-09-15T11:07:30Z,,/* Attention : bien délimiter ce qui relève de l'histoire et de la sociologie */ Réponse,10748,,,,,
717938,Braveheidi,13654198,196972515,196971748,1,"Discussion:Travestissement, identité de genre et sexualité de Jeanne d'Arc",2022-09-15T10:02:37Z,,/* Attention : bien délimiter ce qui relève de l'histoire et de la sociologie */ Réponse,9085,,,,,
717938,Braveheidi,15143602,196972345,196972166,4,Wikipédia:Le Bistro/15 septembre 2022,2022-09-15T09:54:47Z,,/* Tentative de synthèse des risques identifiés après l'annonce de LSP */ Réponse,16889,,,,,
717938,Braveheidi,15143602,196972166,196970409,4,Wikipédia:Le Bistro/15 septembre 2022,2022-09-15T09:47:44Z,,/* Du nouveau en ce qui concerne les directives d'application du Code ? */ Réponse,16497,,,,,
717938,Braveheidi,13654198,196970590,196963836,1,"Discussion:Travestissement, identité de genre et sexualité de Jeanne d'Arc",2022-09-15T08:41:23Z,,/* Attention : bien délimiter ce qui relève de l'histoire et de la sociologie */ Réponse,7184,,,,,
717938,Braveheidi,15163639,196962857,196956556,0,Dora Moutot,2022-09-14T21:08:31Z,,"Annulation de la [[Special:Diff/196956164|modification]] de [[Special:Contributions/GloBoy93|GloBoy93]] ([[User talk:GloBoy93|d]]) en fait si, relisez-vous. Vous pouvez mettre sa défense de Peterson, mais pas votre opinion (ou celle d'une source non précisée) selon laquelle Peterson serait un masculiniste.",15093,,,,,
717938,Braveheidi,13654198,196962818,196640222,1,"Discussion:Travestissement, identité de genre et sexualité de Jeanne d'Arc",2022-09-14T21:06:48Z,,/* Attention : bien délimiter ce qui relève de l'histoire et de la sociologie */ nouvelle section,6475,,,,,
717938,Braveheidi,13971909,196953051,196702885,103,Discussion Projet:Genre,2022-09-14T13:20:59Z,,/* Mettre le portail ou pas ? */ nouvelle section,8897,,,,,
717938,Braveheidi,4867623,196951732,196335680,0,Droits LGBT au Royaume-Uni,2022-09-14T12:19:44Z,,/* Interdiction de la discrimination à la fourniture de biens et de services */,56001,,,,,
717938,Braveheidi,15146524,196951577,196951469,0,Gender Recognition Act 2004,2022-09-14T12:11:29Z,,ajout portails + catégorie,14885,,,,,
717938,Braveheidi,15183243,196951470,0,2,Utilisatrice:Braveheidi/Gender Recognition Act 2004,2022-09-14T12:06:31Z,,Braveheidi a déplacé la page [[Utilisatrice:Braveheidi/Gender Recognition Act 2004]] vers [[Gender Recognition Act 2004]] : Publication de mon brouillon,44,,,,,
717938,Braveheidi,15146524,196951469,196951417,0,Gender Recognition Act 2004,2022-09-14T12:06:31Z,,Braveheidi a déplacé la page [[Utilisatrice:Braveheidi/Gender Recognition Act 2004]] vers [[Gender Recognition Act 2004]] : Publication de mon brouillon,14811,,,,,
717938,Braveheidi,15146524,196951417,196950953,0,Gender Recognition Act 2004,2022-09-14T12:03:01Z,,/* Cas des personnes mariées ou dans un partenariat civil : le certificat intermédiaire */ ajout de contenu,14811,,,,,
717938,Braveheidi,15146524,196950953,196950356,0,Gender Recognition Act 2004,2022-09-14T11:37:35Z,,/* Amendements */ ajout source,14469,,,,,
717938,Braveheidi,15146524,196950356,196697554,0,Gender Recognition Act 2004,2022-09-14T11:03:53Z,,/* Conditions pour l'obtention d'un certificat de reconnaissance de genre */,12453,,,,,
717938,Braveheidi,15163639,196949631,196949625,0,Dora Moutot,2022-09-14T10:19:53Z,,/* Accusations de transphobie */ ajout lien,15128,,,,,
717938,Braveheidi,15163639,196949625,196948899,0,Dora Moutot,2022-09-14T10:19:20Z,,/* Accusations de transphobie */ neutralisation,15124,,,,,
717938,Braveheidi,15163639,196948899,196948847,0,Dora Moutot,2022-09-14T09:47:09Z,,/* Féminisme */ arrêt sur images ne suffit pas pour donner un jugement définitif sur les positions conservatrices ou non d'une personne. Et il conviendrait de dire quelles sont ces positions avant de les qualifier.,15115,,,,,
717938,Braveheidi,15163639,196948847,196948826,0,Dora Moutot,2022-09-14T09:45:21Z,,/* Ouvrages */,15249,,,,,
717938,Braveheidi,15163639,196948826,196948537,0,Dora Moutot,2022-09-14T09:44:35Z,,/* Ouvrage */ ajout ouvrages publiés,15248,,,,,
717938,Braveheidi,15163639,196948537,196948449,0,Dora Moutot,2022-09-14T09:31:38Z,,,14817,,,,,
717938,Braveheidi,15163639,196948449,196948375,0,Dora Moutot,2022-09-14T09:27:17Z,,"non, il ne suffit pas que des personnes décrètent que ses positions sont transphobes pour qu'elles le soient. N'a fait l'objet d'aucune condamnation pour transphobie, appel à la haine ou autre.",14802,,,,,
717938,Braveheidi,15163639,196948375,196948346,0,Dora Moutot,2022-09-14T09:24:15Z,,/* Controverse autour d'une blague sur l'État islamique */ précision,14839,,,,,
717938,Braveheidi,15163639,196948346,196948205,0,Dora Moutot,2022-09-14T09:23:02Z,,/* Féminisme */ intérêt encyclopédique faible ; la qualification de Peterson de masculiniste n'a rien de neutre par ailleurs.,14828,,,,,
717938,Braveheidi,15163639,196948205,196933834,0,Dora Moutot,2022-09-14T09:19:10Z,,"non, pas de référence dans le RI ; référence dans le corps du texte",15394,,,,,
717938,Braveheidi,12569038,196887720,196886882,2,Utilisatrice:Braveheidi/Brouillon,2022-09-11T22:18:46Z,,/* LGBT Russia */,44527,,,,,
717938,Braveheidi,12569038,196886882,196874064,2,Utilisatrice:Braveheidi/Brouillon,2022-09-11T21:40:22Z,,/* LGBT Russia */,42788,,,,,
717938,Braveheidi,13427402,196886780,196885929,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T21:36:26Z,,/* Pressions diverses et soutien national et international */,21743,,,,,
717938,Braveheidi,13427402,196885929,196885719,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T21:06:36Z,,/* Procès de juillet 2022 */ source = annonce officielle,21342,,,,,
717938,Braveheidi,13427402,196885594,196884994,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T20:53:31Z,,/* Procès de juillet 2022 */ ajout info sourcée,20930,,,,,
717938,Braveheidi,13427402,196884994,196884806,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T20:30:59Z,,/* Biographie */ ajout contenu,20061,,,,,
717938,Braveheidi,13427402,196884806,196884642,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T20:22:08Z,,/* Biographie */,20363,,,,,
717938,Braveheidi,13427402,196884642,196884277,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T20:15:19Z,,/* Biographie */,20144,,,,,
717938,Braveheidi,13427402,196884277,196884129,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T19:59:29Z,,/* Biographie */ ajout contenu sourcé,21135,,,,,
717938,Braveheidi,13427402,196884129,196877788,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T19:53:09Z,,/* Biographie */ réécriture en cours suite,20690,,,,,
717938,Braveheidi,13427402,196877788,196877755,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T16:13:30Z,,/* Biographie */ la suite toute à  l'heure,18649,,,,,
717938,Braveheidi,13427402,196877755,196877659,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T16:12:40Z,,et vive deepl,19743,,,,,
717938,Braveheidi,13427402,196877659,196877527,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T16:10:10Z,,/* Biographie */ idem,19661,,,,,
717938,Braveheidi,13427402,196877527,196876877,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T16:06:46Z,,/* Biographie */,20919,,,,,
717938,Braveheidi,13427402,196876877,196875773,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T15:44:43Z,,/* Biographie */ réécriture en cours,19954,,,,,
717938,Braveheidi,13427402,196875773,196875745,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T15:09:48Z,,/* Biographie */ virgules,17482,,,,,
717938,Braveheidi,13427402,196875745,196874849,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T15:08:53Z,,/* Biographie */ ajout info sourcée,17472,,,,,
717938,Braveheidi,8063430,196875344,195512459,0,Interdiction législative de la propagande homosexuelle en Russie,2022-09-11T14:57:45Z,,"ajout catégorie // là, il s'agit plutôt de leur sévère limitation, mais enfin, ça touche quand même leur (absence) de droits",5073,,,,,
717938,Braveheidi,4598766,196875257,196875148,0,Droits LGBT en Russie,2022-09-11T14:55:04Z,,/* Principaux aspects */ contenu informationnel inchangé mais titre précis de la loi ajouté + ajout lien vers sur article homonyme sur Wikipédia,12731,,,,,
717938,Braveheidi,4598766,196875148,196848279,0,Droits LGBT en Russie,2022-09-11T14:50:42Z,,ajout catégorie,12623,,,,,
717938,Braveheidi,13427402,196874849,196874120,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T14:39:45Z,,/* Biographie */ ajout contenu sourcé,16687,,,,,
717938,Braveheidi,13427402,196874120,196873660,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T14:12:05Z,,/* Biographie */ ajout source,16416,,,,,
717938,Braveheidi,12569038,196874064,196781942,2,Utilisatrice:Braveheidi/Brouillon,2022-09-11T14:10:08Z,,,42648,,,,,
717938,Braveheidi,13427402,196873660,196873438,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T13:54:16Z,,ajout info sourcée,16153,,,,,
717938,Braveheidi,13427402,196873438,196873424,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T13:46:42Z,,/* Accusation de promotion des relations sexuelles non traditionnelles */,15798,,,,,
717938,Braveheidi,13427402,196873424,196873179,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T13:46:12Z,,"/* Accusation de promotion des relations sexuelles non traditionnelles */ Les sources sont quelques peu divergentes sur le montant de cette deuxième amende, à nouveau 50'000 roubles ou 75'000 roubles./ Source officielle russe bienvenue.",15793,,,,,
717938,Braveheidi,13427402,196873179,196873134,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T13:38:41Z,,/* Accusation de promotion des relations sexuelles non traditionnelles */ pas besoin de cette source militante pour référencer cette information,15453,,,,,
717938,Braveheidi,13427402,196873134,196871732,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T13:37:18Z,,/* Biographie */,15729,,,,,
717938,Braveheidi,13427402,196871732,196871671,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T12:39:38Z,,il me semble que la neutralité est conservée ; la notoriété à l'international de cette personne est surtout liée à ses déboires judiciaires. Il en est peut-être autrement en Russie.,15739,,,,,
717938,Braveheidi,13427402,196871671,196789253,0,Ioulia Vladimirovna Tsvetkova,2022-09-11T12:36:24Z,,"/* Procès de juillet 2022 */ il me semble que cette traduction est peut-être meilleure. Tsvetkova et les autres personnes concernées ne sont pas accusées d'être étrangères, elles ont seulement la nationalité russe. Elles sont accusées d'agir en fonction d'intérêts étrangers (si j'ai bien compris)",15777,,,,,
717938,Braveheidi,15143594,196869921,196869897,4,Wikipédia:Le Bistro/10 septembre 2022,2022-09-11T11:07:32Z,,/* «Gender gap» : Wikipédia s'engage dans l'inclusion des minorités de genre */ Réponse,63573,,,,,
717938,Braveheidi,15143594,196851276,196850582,4,Wikipédia:Le Bistro/10 septembre 2022,2022-09-10T17:11:12Z,,/* «Gender gap» : Wikipédia s'engage dans l'inclusion des minorités de genre */ Réponse,39604,,,,,
717938,Braveheidi,4598766,196848279,196848216,0,Droits LGBT en Russie,2022-09-10T15:12:41Z,,"/* Tableau récapitulatif */ à préciser, ça peut difficilement être à la fois oui et non",12587,,,,,
717938,Braveheidi,4598766,196848216,196848196,0,Droits LGBT en Russie,2022-09-10T15:10:26Z,,/* Départ des figures emblématiques de la cause LGBT */,12602,,,,,
717938,Braveheidi,4598766,196848196,196831779,0,Droits LGBT en Russie,2022-09-10T15:09:52Z,,/* Histoire */ lien vers article détaillé,12605,,,,,
717938,Braveheidi,10869936,196832356,138295086,1,Discussion:Persécution des homosexuels en Tchétchénie,2022-09-09T21:51:29Z,,"/* Quid des ""crimes d'honneur"" ? */ nouvelle section",16850,,,,,
717938,Braveheidi,7428125,196832269,177402212,3,Discussion utilisateur:Deniev Dagun,2022-09-09T21:48:03Z,,/* Persécution des homosexuels en Tchétchénie */ nouvelle section,346,,,,,
717938,Braveheidi,10868937,196832167,196831817,0,Persécution des homosexuels en Tchétchénie,2022-09-09T21:44:20Z,,,24385,,,,,
717938,Braveheidi,10868937,196831817,191440564,0,Persécution des homosexuels en Tchétchénie,2022-09-09T21:31:11Z,,ajout d'une catégorie,24208,,,,,
717938,Braveheidi,4598766,196831779,194477577,0,Droits LGBT en Russie,2022-09-09T21:29:49Z,,/* Tchétchénie */,12567,,,,,
